date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:33:00	35/35	---M--	200	added ('OK')	image/gif	etag:%224c005a-23-4fc200b0d3c4a%22	https://gdiac.cis.cornell.edu/images/space.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/images/space.gif	(from https://gdiac.cis.cornell.edu/news/index.php?id=29)
22:33:00	13805/13805	---M--	200	added ('OK')	image/gif	etag:%224c0107-35ed-4e5f32d14e3c0%22	https://gdiac.cis.cornell.edu/images/news/gdiac_logo.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/images/news/gdiac_logo.gif	(from https://gdiac.cis.cornell.edu/news/index.php?id=29)
22:33:01	192/192	---M--	200	added ('OK')	image/gif	etag:%224c0054-c0-4fc200b0c9452%22	https://gdiac.cis.cornell.edu/images/bg.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/images/bg.gif	(from https://gdiac.cis.cornell.edu/css/style.css)
22:33:02	20132/20132	---M--	200	added ('OK')	image/jpeg	etag:%224c00f6-4ea4-4b36016d2f900%22	https://gdiac.cis.cornell.edu/images/banner/background/1.jpg	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/images/banner/background/1.jpg	(from https://gdiac.cis.cornell.edu/css/style.css)
22:33:03	3778/3778	---M--	200	added ('OK')	image/gif	etag:%224c00f8-ec2-4b3210dc2b740%22	https://gdiac.cis.cornell.edu/images/banner/gdiac_signature.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/images/banner/gdiac_signature.gif	(from https://gdiac.cis.cornell.edu/css/style.css)
22:33:04	432/432	---M--	200	added ('OK')	image/gif	etag:%224c00fa-1b0-401c3b3f0dd00%22	https://gdiac.cis.cornell.edu/images/banner/header_search.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/images/banner/header_search.gif	(from https://gdiac.cis.cornell.edu/css/style.css)
22:33:04	640/640	---M--	200	added ('OK')	image/png	etag:%224c0109-280-4da07b4653340%22	https://gdiac.cis.cornell.edu/images/news/image_shadow.png	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/images/news/image_shadow.png	(from https://gdiac.cis.cornell.edu/css/style.css)
22:33:05	320/320	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Oct%202020%2020:33:06%20GMT	https://gdiac.cis.cornell.edu/images/superfish/arrows-black.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/images/superfish/arrows-black.14.delayed	(from https://gdiac.cis.cornell.edu/css/superfish-sidebar.css)
22:33:06	64/64	---M--	200	added ('OK')	image/gif	etag:%224c0071-40-4fc2015d3ad42%22	https://gdiac.cis.cornell.edu/js/ts-themes/blue/bg.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/js/ts-themes/blue/bg.gif	(from https://gdiac.cis.cornell.edu/js/ts-themes/blue/style.css)
22:33:07	54/54	---M--	200	added ('OK')	image/gif	etag:%224c0070-36-4fc2015d3a573%22	https://gdiac.cis.cornell.edu/js/ts-themes/blue/asc.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/js/ts-themes/blue/asc.gif	(from https://gdiac.cis.cornell.edu/js/ts-themes/blue/style.css)
22:33:08	54/54	---M--	200	added ('OK')	image/gif	etag:%224c0073-36-4fc2015d3b8f8%22	https://gdiac.cis.cornell.edu/js/ts-themes/blue/desc.gif	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/js/ts-themes/blue/desc.gif	(from https://gdiac.cis.cornell.edu/js/ts-themes/blue/style.css)
22:33:09	312/312	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Oct%202020%2020:33:09%20GMT	https://gdiac.cis.cornell.edu/news/courses/showcase.php	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/courses/showcase.18.delayed	(from https://gdiac.cis.cornell.edu/news/index.php)
22:33:09	6905/6905	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:10%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=31	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index6fb5.html	(from https://gdiac.cis.cornell.edu/news/index.php)
22:33:10	9657/9657	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:10%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=30	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index8bcf.html	(from https://gdiac.cis.cornell.edu/news/index.php)
22:33:10	7924/7924	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:10%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=28	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index1434.html	(from https://gdiac.cis.cornell.edu/news/index.php)
22:33:11	8421/8421	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:11%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=27	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index3773.html	(from https://gdiac.cis.cornell.edu/news/index.php)
22:33:11	12162/12162	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:12%20GMT	https://gdiac.cis.cornell.edu/news/index.php?page=2	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index4658.html	(from https://gdiac.cis.cornell.edu/news/index.php)
22:33:12	12353/12353	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:12%20GMT	https://gdiac.cis.cornell.edu/news/index.php?page=3	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index9ba9.html	(from https://gdiac.cis.cornell.edu/news/index.php)
22:33:13	12476/12476	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:13%20GMT	https://gdiac.cis.cornell.edu/news/index.php?page=4	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/indexfdb0.html	(from https://gdiac.cis.cornell.edu/news/index.php)
22:33:13	13543/13543	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:14%20GMT	https://gdiac.cis.cornell.edu/news/index.php?page=5	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/indexaf4d.html	(from https://gdiac.cis.cornell.edu/news/index.php)
22:33:14	12120/12120	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:15%20GMT	https://gdiac.cis.cornell.edu/news/index.php?page=6	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/indexc575.html	(from https://gdiac.cis.cornell.edu/news/index.php)
22:33:15	296/296	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Oct%202020%2020:33:16%20GMT	http://gdiac.cis.cornell.edu/robots.txt		(from https://gdiac.cis.cornell.edu/news/index.php)
22:33:16	8762/8762	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:16%20GMT	https://gdiac.cis.cornell.edu/news/index.php?page=7	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index235c.html	(from https://gdiac.cis.cornell.edu/news/index.php)
22:33:16	17192/17192	---M--	200	added ('OK')	image/png	etag:%224c07d7-4328-50083c6d33700%22	https://gdiac.cis.cornell.edu/images/news/bostonfig.png	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/images/news/bostonfig.png	(from https://gdiac.cis.cornell.edu/news/index.php?page=2)
22:33:17	7506/7506	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:17%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=26	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index3162.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=2)
22:33:17	7904/7904	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:18%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=25	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index9e43.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=2)
22:33:18	8261/8261	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:18%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=23	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index9c8a.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=2)
22:33:18	7960/7960	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:19%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=22	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index2e5f.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=2)
22:33:19	7985/7985	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:20%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=21	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index6258.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=3)
22:33:19	13852/13852	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:19%20GMT	https://gdiac.cis.cornell.edu/news/index.php?page=1	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index2679.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=2)
22:33:20	7925/7925	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:20%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=20	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/indexe5cc.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=3)
22:33:20	8254/8254	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:20%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=19	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/indexa9bc.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=3)
22:33:20	7686/7686	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:21%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=18	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/indexe371.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=3)
22:33:21	7931/7931	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:21%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=17	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index190a.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=3)
22:33:21	7567/7567	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:22%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=16	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index2728.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=4)
22:33:22	8069/8069	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:22%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=15	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index7429.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=4)
22:33:22	7943/7943	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:23%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=14	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index87f1.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=4)
22:33:24	7918/7918	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:24%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=13	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index6e03.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=4)
22:33:25	8407/8407	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:24%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=12	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index4ef9.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=4)
22:33:25	113912/113912	---M--	200	added ('OK')	image/png	etag:%224c07d6-1bcf8-4fc99e363b180%22	https://gdiac.cis.cornell.edu/images/news/apsis.png	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/images/news/apsis.png	(from https://gdiac.cis.cornell.edu/news/index.php?page=4)
22:33:26	7688/7688	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:26%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=11	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index0055.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=5)
22:33:28	8216/8216	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:27%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=10	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/indexf41b.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=5)
22:33:28	7564/7564	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:28%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=9	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index5255.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=5)
22:33:30	8066/8066	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:29%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=8	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/indexc3c9.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=5)
22:33:30	333444/333444	---M--	200	added ('OK')	image/png	etag:%224c07d8-51684-5008cf8f54196%22	https://gdiac.cis.cornell.edu/images/news/erik2.png	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/images/news/erik2.png	(from https://gdiac.cis.cornell.edu/news/index.php?page=5)
22:33:30	3070/3070	---M--	200	added ('OK')	image/jpeg	etag:%224c0108-bfe-4e5f32a663e80%22	https://gdiac.cis.cornell.edu/images/news/google.jpg	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/images/news/google.jpg	(from https://gdiac.cis.cornell.edu/news/index.php?page=5)
22:33:31	9437/9437	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:31%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=7	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index8803.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=5)
22:33:31	8199/8199	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:31%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=6	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index3a9f.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=6)
22:33:31	7563/7563	---M--	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:32%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=5	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/indexd61c.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=6)
22:33:32	8037/8037	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:32%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=4	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/indexdcfd.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=6)
22:33:34	8570/8570	---MC-	200	added ('OK')	text/html	date:Wed,%2007%20Oct%202020%2020:33:33%20GMT	http://gdiac.cis.cornell.edu/news/index.php?id=1	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/news/index681a.html	(from https://gdiac.cis.cornell.edu/news/index.php?page=7)
22:33:34	98956/98956	---M--	200	added ('OK')	image/jpeg	etag:%224c0106-1828c-4da1695311480%22	https://gdiac.cis.cornell.edu/images/news/cornell_logo.jpg	C:/Users/Jaroslav/Desktop/WinHTTrack/GDIAC%20NEWS/gdiac.cis.cornell.edu/images/news/cornell_logo.jpg	(from https://gdiac.cis.cornell.edu/news/index.php?page=6)
